Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Accel Position (%),Baro Pressure (psi),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Lrn (°),Feedback Knock (°),Fine Knock Learn (°),Fuel Economy (mpg),Fuel Pump Duty (%),Gear Position (Gear),Idle Airflow (g/s),Idle Spd Target (RPM),Idle Speed Error (RPM),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),Man Abs Press (psi),RPM (RPM),RPM Delta (RPM),Req Torque (Nm),SI Drive Mode (raw),TD Boost Error (psi),Target Boost Final Rel SL (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-003 v1.7.4.1-17436][2014 USDM Impreza WRX STI COBB Custom Features][Reflash: Mehtaab 2014 STI AP base map.ptm - Realtime: Mehtaab 2014 STI AP base map.ptm]
1388.774,0.00,0.00,0.00,15.04,0.13,0.0,14.36,-9.66,0.31,off,12.13,181,1.000,10.00,0.00,0.00,27.5,33.3,0,5.22,800,180,17.50,1.92,95,4.94,1.38,4.72,998,12,0.00,3,10.22,0.23,3.9,12,0.00,0
1388.950,-1.56,0.00,0.00,13.21,0.16,0.0,14.36,-9.69,0.31,off,14.53,181,1.000,10.00,0.00,0.00,22.6,33.3,0,4.92,800,244,17.00,2.02,95,5.27,1.36,4.45,1053,9,0.00,3,10.47,0.23,3.5,11,0.00,0
1389.125,-4.69,0.00,0.00,12.75,0.16,0.0,14.36,-10.04,0.29,off,14.57,181,1.000,10.00,0.00,0.00,21.9,33.3,0,4.88,800,263,17.00,1.81,95,5.14,1.34,4.22,1068,3,0.00,3,10.79,0.23,3.1,11,0.00,0
1389.304,-7.03,0.00,0.00,12.86,0.16,0.0,14.36,-10.25,0.27,on,14.59,181,1.000,10.00,0.00,0.00,22.3,33.3,0,4.78,800,253,17.00,1.79,95,4.84,1.34,4.06,1050,0,0.00,3,10.91,0.23,3.1,10,0.00,0
1389.484,-8.59,0.00,0.00,12.98,0.15,0.0,14.36,-10.34,0.26,on,14.59,181,1.000,10.00,0.00,0.00,22.6,33.3,0,4.67,800,229,17.00,1.73,95,4.58,1.30,3.96,1012,-4,0.00,3,10.96,0.23,3.1,9,0.00,0
1389.657,-10.16,0.00,0.00,13.09,0.15,0.0,14.36,-10.42,0.26,on,14.59,181,1.000,10.00,0.00,0.00,22.6,33.3,0,4.64,800,182,17.50,1.44,95,4.31,1.34,3.93,960,-8,0.00,3,11.01,0.23,3.1,9,0.00,0
1389.838,-11.72,0.00,0.00,13.21,0.14,0.0,14.36,-10.39,0.26,on,14.59,181,1.000,10.00,0.00,0.00,21.2,33.3,2,4.63,800,131,22.50,1.37,95,3.99,1.32,3.94,919,-7,0.00,3,10.95,0.23,3.1,8,0.00,0
1390.011,-12.50,0.00,0.00,13.44,0.14,0.0,14.36,-10.33,0.26,on,14.59,181,1.000,10.00,0.00,0.00,20.0,33.3,2,4.53,800,115,22.50,1.52,95,3.98,1.36,4.06,876,-12,0.00,3,10.82,0.23,3.1,7,0.00,0
1390.185,-13.28,0.00,0.00,13.78,0.15,0.0,14.36,-10.21,0.27,on,14.58,181,1.000,10.00,0.00,0.00,19.3,33.3,2,4.46,800,60,22.50,1.44,95,3.90,1.34,4.22,843,-5,0.00,3,10.72,0.23,3.1,7,0.00,0
1390.370,-13.28,0.00,0.00,14.13,0.16,0.0,14.36,-10.06,0.28,on,14.58,181,1.000,10.00,0.00,0.00,18.6,33.3,2,4.63,800,2,22.50,1.33,95,3.83,1.34,4.35,781,-14,0.00,3,10.57,0.23,3.1,6,0.00,0
1390.539,-13.28,0.00,0.00,14.47,0.16,0.0,14.36,-9.91,0.29,on,14.56,181,1.000,10.00,0.00,0.00,17.4,33.3,2,4.81,800,-51,22.00,1.27,95,3.61,1.34,4.62,732,-10,0.00,3,10.30,0.23,3.5,6,0.00,0
1390.723,-12.50,0.00,0.00,14.59,0.17,0.0,14.36,-9.63,0.30,on,14.54,181,1.000,10.00,0.00,0.00,16.7,33.3,2,4.85,800,-64,22.50,1.27,95,3.61,1.34,4.85,742,-0,0.00,3,10.02,0.23,3.5,5,0.00,0
1390.897,-12.50,0.00,0.00,14.81,0.19,0.0,14.36,-9.32,0.32,on,14.52,181,1.000,10.00,0.00,0.00,13.9,33.3,1,5.64,800,-44,22.00,1.45,95,4.04,1.40,5.09,756,4,0.00,3,9.85,0.23,4.3,5,0.00,0
1391.072,-11.72,0.00,0.00,15.04,0.19,0.0,14.36,-9.13,0.34,on,14.51,181,1.000,10.00,0.00,0.00,13.2,33.3,1,5.60,800,-45,21.50,1.62,95,4.25,1.38,5.43,760,3,0.00,3,9.50,0.23,3.9,5,0.00,0
1391.250,-10.94,0.00,0.00,15.16,0.21,0.0,14.36,-8.75,0.37,on,14.48,181,1.000,10.00,0.00,0.00,12.2,33.3,1,5.54,800,-14,20.50,1.70,95,4.69,1.38,5.67,802,8,0.00,3,9.27,0.23,3.9,5,0.00,0
1391.427,-10.16,0.00,0.00,15.50,0.24,0.0,14.36,-8.69,0.38,on,14.49,181,1.000,10.00,0.00,0.00,11.8,33.3,1,5.49,800,24,17.00,1.76,95,5.11,1.42,5.61,826,8,0.00,3,9.38,0.23,3.9,5,0.00,0
1391.601,-8.59,0.00,0.00,15.62,0.29,0.0,14.36,-8.79,0.37,on,14.51,181,1.000,10.00,0.00,0.00,11.5,33.3,1,6.78,800,39,15.50,1.80,95,5.18,1.46,5.49,845,-2,0.00,3,9.37,0.23,5.1,5,0.00,0
1391.781,-7.81,0.00,0.00,15.50,0.35,0.0,14.36,-8.69,0.38,on,14.52,181,1.000,10.00,0.00,0.00,9.6,33.3,1,6.61,800,44,14.50,1.78,95,5.19,1.46,5.88,835,2,0.00,3,9.05,0.23,5.1,5,0.00,0
1391.955,-7.03,0.00,0.00,15.27,0.41,0.0,14.36,-8.38,0.40,on,14.49,181,1.000,10.00,0.00,0.00,10.1,33.3,1,5.68,800,55,15.50,2.01,95,5.64,1.42,6.03,858,-0,0.00,3,8.89,0.23,4.3,4,0.00,0
1392.140,-6.25,0.00,0.00,15.50,0.47,0.0,14.36,-8.41,0.41,on,14.51,181,1.000,10.00,0.00,0.00,9.2,33.3,1,6.50,800,59,14.00,1.83,95,5.84,1.46,5.84,856,1,0.00,3,9.02,0.23,5.1,4,0.00,0
1392.317,-4.69,0.00,0.00,15.73,0.51,0.0,14.36,-8.40,0.40,on,14.52,181,1.000,10.00,0.00,0.00,9.2,33.3,1,6.46,800,53,15.00,2.01,95,5.74,1.46,5.98,855,-3,0.00,3,8.89,0.23,5.1,4,0.00,0
1392.491,-3.91,0.00,0.00,15.39,0.53,0.0,14.36,-8.30,0.41,on,14.52,181,1.000,10.00,0.00,0.00,8.9,33.3,1,6.38,800,52,14.50,1.98,95,5.82,1.48,6.09,852,2,0.00,3,8.85,0.23,4.7,4,0.00,0
1392.663,-3.91,0.00,0.00,15.16,0.55,1.6,14.36,-8.25,0.41,on,14.52,181,1.000,10.00,0.00,0.00,8.7,33.3,1,6.33,800,49,14.50,1.96,95,5.90,1.46,6.09,834,-8,13.73,3,8.85,0.23,5.5,4,0.00,0
1392.840,-3.12,0.00,0.00,15.04,0.56,3.1,14.36,-8.18,0.43,on,14.52,181,1.000,10.00,0.00,0.00,8.9,33.3,1,6.27,800,49,16.50,2.00,95,5.70,1.46,6.44,782,-12,18.88,3,8.48,0.23,5.5,4,0.00,0
1393.020,-3.12,0.00,0.00,14.93,0.57,5.1,14.36,-7.67,0.46,on,13.48,181,1.000,10.00,0.00,0.00,8.5,33.3,1,6.27,800,49,21.50,2.06,95,5.80,1.54,6.79,740,-6,28.86,3,7.81,0.23,6.7,4,0.00,0
1393.200,-2.34,0.00,0.00,15.04,0.58,6.3,14.36,-7.02,0.52,on,13.02,181,1.000,10.00,0.00,0.00,8.0,33.3,1,6.27,800,49,27.00,2.19,95,6.09,1.56,7.73,685,-14,35.85,3,7.20,0.23,7.1,5,0.00,0
1393.373,-0.78,0.00,0.00,15.04,0.59,6.7,14.36,-6.13,0.62,on,12.38,181,1.000,10.00,0.00,0.00,9.2,33.3,2,5.47,800,49,26.00,2.31,95,6.55,1.54,9.09,570,-39,41.47,3,5.84,0.23,6.7,5,0.00,0
1393.548,-0.78,0.00,0.00,15.04,0.60,7.8,14.36,-5.05,0.66,on,12.24,181,1.000,10.00,0.00,0.00,8.7,33.3,2,6.27,800,49,25.00,2.25,95,6.31,1.62,9.86,620,12,47.09,3,5.07,0.23,8.2,5,0.00,0
1393.733,0.00,0.00,0.00,14.70,0.62,7.8,14.36,-3.98,0.77,on,11.99,181,1.000,10.00,0.00,0.00,11.5,66.7,2,6.27,800,49,24.50,2.52,95,7.43,1.66,10.65,620,19,58.32,3,3.99,0.23,9.0,6,0.00,0
1393.908,-1.56,0.00,0.00,14.24,0.64,8.2,14.36,-3.30,0.86,on,13.47,181,1.000,10.00,0.00,0.00,6.6,66.7,2,5.47,800,49,23.50,2.75,95,8.84,1.66,11.14,644,-0,63.94,3,3.80,0.23,8.2,6,0.00,0
1394.084,-3.12,0.00,0.00,14.13,0.66,9.8,14.36,-3.08,0.84,on,14.16,181,1.000,10.00,0.00,0.00,7.1,66.7,2,5.47,800,49,23.00,2.86,95,9.44,1.70,11.23,705,-0,72.36,3,3.70,0.23,8.6,6,0.00,0
1394.258,-3.91,0.00,0.00,14.01,0.69,9.8,14.36,-3.07,0.84,on,14.21,181,1.000,10.00,0.00,0.00,8.5,66.7,2,6.27,800,49,22.50,2.92,95,10.14,1.64,11.27,759,11,75.17,3,3.68,0.23,9.4,7,0.00,0
1394.441,-5.47,0.00,0.00,13.90,0.73,9.8,14.36,-3.08,0.87,off,14.26,181,1.000,10.00,0.00,0.00,6.8,66.7,2,5.47,800,49,22.50,3.04,95,11.02,1.68,11.25,792,17,78.06,3,3.83,0.23,9.0,7,0.00,0
1394.618,-6.25,0.00,0.00,13.90,0.75,10.2,14.36,-3.33,0.85,off,14.33,181,1.000,10.00,0.00,0.00,6.6,66.7,2,5.47,800,49,22.50,3.17,95,11.50,1.68,10.91,826,10,90.28,3,4.11,0.23,9.8,7,0.00,0
1394.788,-7.03,0.00,0.00,14.01,0.78,11.8,14.36,-3.53,0.81,off,14.38,181,1.000,10.00,0.00,0.00,6.6,66.7,2,5.47,800,49,23.50,3.52,95,11.63,1.82,10.91,869,-1,95.92,3,4.02,0.23,11.0,7,0.00,0
1394.965,-8.59,0.00,0.00,14.13,0.79,12.2,14.36,-3.08,0.86,off,13.62,181,1.000,10.00,0.00,0.00,6.6,66.7,2,5.47,800,49,23.00,3.62,95,12.62,1.82,11.31,937,5,96.65,3,3.63,0.23,11.8,8,0.00,0
1395.149,-7.03,0.00,0.00,14.70,0.81,11.8,14.36,-2.93,0.88,off,14.38,181,1.000,10.00,0.00,0.00,6.6,66.7,2,5.47,800,49,22.50,4.00,95,13.77,1.80,11.47,986,12,100.58,3,3.57,0.23,11.8,9,0.00,0
1395.320,-5.47,0.00,0.00,14.93,0.80,12.2,14.36,-3.04,0.88,off,14.43,181,1.000,10.00,0.00,0.00,6.8,66.7,2,5.47,800,49,22.50,4.18,95,14.77,1.90,11.39,1032,11,101.23,3,3.70,0.29,12.5,9,0.00,0
1395.502,-4.69,0.00,0.00,15.04,0.79,12.2,14.36,-2.91,0.88,off,14.43,181,1.000,10.00,0.00,0.00,6.8,66.7,2,5.47,800,49,22.50,4.36,95,15.64,1.92,11.43,1072,1,101.69,3,3.56,0.35,12.9,9,0.00,0
1395.679,-3.12,0.00,0.00,15.04,0.76,12.2,14.36,-2.81,0.90,off,14.44,181,1.000,10.00,0.00,0.00,6.8,66.7,2,5.47,800,49,22.00,4.84,95,16.76,1.94,11.47,1134,6,109.92,3,4.04,0.70,14.1,10,0.00,0
1395.858,-3.12,0.00,0.00,14.70,0.75,12.2,14.36,-2.77,0.91,off,14.47,181,1.000,10.00,0.00,0.00,6.1,66.7,2,5.47,800,49,22.00,5.20,95,17.62,1.98,11.60,1219,1,110.25,3,4.06,0.75,14.1,11,0.00,0
1396.027,-3.91,0.00,0.00,14.47,0.78,12.2,14.36,-2.78,0.91,off,14.49,181,1.000,10.00,0.00,0.00,6.1,66.7,2,5.47,800,49,21.50,5.37,95,18.74,2.00,11.60,1280,14,103.29,3,3.73,0.62,14.1,11,0.00,0
1396.210,-4.69,0.00,0.00,14.24,0.79,12.2,14.36,-2.96,0.90,off,14.51,181,1.000,10.00,0.00,0.00,6.4,66.7,2,5.47,800,49,23.50,5.36,95,19.73,1.98,11.27,1322,13,103.87,3,3.76,0.35,14.1,11,0.00,0
1396.386,-6.25,0.00,0.00,14.01,0.81,11.8,14.36,-3.13,0.90,off,14.54,181,1.000,10.00,0.00,0.00,6.4,66.7,2,5.71,800,49,26.00,5.55,95,20.27,2.02,11.20,1368,10,98.21,3,3.72,0.23,14.1,12,0.00,0
1396.559,-8.59,0.00,0.00,14.01,0.83,12.2,14.36,-3.19,0.89,off,14.56,181,1.000,10.00,0.00,0.00,6.4,66.7,2,5.93,800,49,27.00,5.79,93,20.96,2.06,11.10,1447,10,92.02,3,3.78,0.23,14.9,12,0.00,0
1396.737,-10.16,0.00,0.00,14.13,0.84,12.2,14.36,-3.25,0.90,off,14.56,181,1.000,10.00,0.00,0.00,6.4,66.7,2,6.27,800,49,28.00,5.69,93,21.90,2.06,10.94,1482,4,93.68,3,4.05,0.23,14.9,13,0.00,0
1396.914,-10.94,0.00,0.00,14.36,0.85,12.2,14.36,-3.45,0.87,off,14.57,181,1.000,10.00,0.00,0.00,6.6,66.7,2,6.59,800,49,30.50,5.91,93,22.02,2.08,10.85,1538,5,87.35,3,4.09,0.23,14.5,13,0.00,0
1397.091,-10.16,0.00,0.00,14.81,0.85,12.2,14.36,-3.72,0.86,off,14.58,181,1.000,10.00,0.00,0.00,7.1,66.7,2,6.84,800,49,30.50,6.15,93,22.01,2.10,10.46,1595,3,86.50,3,4.48,0.23,14.9,14,0.00,0
1397.268,-8.59,0.00,0.00,15.04,0.83,12.2,14.36,-3.99,0.84,off,14.59,181,1.000,10.00,0.00,0.00,7.1,66.7,2,7.01,800,49,32.00,6.35,93,22.25,2.08,10.17,1655,5,83.96,3,4.77,0.23,14.5,14,0.00,0
1397.443,-6.25,0.00,0.00,15.16,0.78,11.8,14.36,-4.37,0.81,off,14.60,181,1.000,10.00,0.00,0.00,7.5,66.7,2,7.07,800,49,33.50,6.15,93,22.00,2.10,9.86,1696,-2,78.03,3,5.12,0.23,14.1,14,0.00,0
1397.622,-3.91,0.00,0.00,15.16,0.72,11.8,14.36,-4.63,0.78,off,14.60,181,1.000,10.00,0.00,0.00,8.0,66.7,2,7.19,800,49,35.00,6.66,93,21.96,2.10,9.75,1736,2,75.51,3,5.20,0.23,14.5,15,0.00,0
1397.805,-2.34,0.00,0.00,15.04,0.60,11.8,14.36,-4.59,0.79,off,14.59,181,1.000,10.00,0.00,0.00,7.5,66.7,2,7.27,800,49,36.00,6.84,93,22.50,2.14,9.88,1771,1,73.05,3,5.05,0.23,14.9,16,0.00,0
1397.981,-1.56,0.00,0.00,14.70,0.45,11.8,14.36,-4.41,0.81,off,14.58,181,1.000,10.00,0.00,0.00,7.3,66.7,2,7.44,800,49,36.50,7.02,93,23.67,2.16,9.96,1828,10,69.63,3,4.97,0.23,14.9,16,0.00,0
1398.158,-3.12,0.00,0.00,14.13,0.53,11.4,14.36,-4.36,0.82,off,14.56,181,1.000,10.00,0.00,0.00,7.1,66.7,2,7.53,800,49,37.00,7.22,93,24.79,2.14,10.02,1880,3,67.02,3,4.94,0.23,14.9,16,0.00,0
1398.333,-6.25,0.00,0.00,13.90,0.75,11.8,14.36,-4.40,0.82,off,14.56,181,1.000,10.00,0.00,0.00,6.8,66.7,2,7.64,800,49,37.50,6.89,93,25.26,2.14,9.98,1900,7,63.33,3,4.96,0.23,15.3,16,0.00,0
1398.507,-8.59,0.00,0.00,13.90,0.83,11.4,14.36,-4.36,0.81,off,14.56,181,1.000,10.00,0.00,0.00,7.1,66.7,2,7.75,800,49,39.50,7.12,93,25.81,2.16,9.88,1950,-2,59.08,3,5.05,0.23,14.5,17,0.00,0
1398.685,-10.16,0.00,0.00,14.13,0.84,11.4,14.36,-4.69,0.78,off,14.56,181,1.000,10.00,0.00,0.00,7.5,66.7,2,7.89,800,49,40.50,6.83,93,25.64,2.12,9.55,2001,-1,50.82,3,5.37,0.23,13.7,17,0.00,0
1398.860,-11.72,0.00,0.00,14.24,0.85,10.2,14.36,-5.07,0.74,off,14.57,181,1.000,10.00,0.00,0.00,8.0,66.7,2,7.95,800,49,42.50,6.52,93,25.07,2.06,8.82,2036,1,45.25,3,6.12,0.23,12.9,17,0.00,0
1399.038,-13.28,0.00,0.00,14.13,0.86,9.4,14.36,-5.80,0.67,off,14.60,181,1.000,10.00,0.00,0.00,8.7,33.3,2,8.02,800,49,44.50,5.68,93,23.02,1.98,8.22,2050,-3,37.36,3,7.06,0.23,11.4,18,0.00,0
1399.218,-14.84,0.00,0.00,14.13,0.88,9.4,14.36,-6.66,0.59,off,14.62,181,1.000,10.00,0.00,0.00,9.9,33.3,2,8.14,800,49,46.00,5.30,93,20.55,1.98,7.43,2059,-5,35.37,3,7.51,0.23,11.4,18,0.00,0
1399.389,-14.84,0.00,0.00,14.47,0.88,9.4,14.36,-7.07,0.55,off,14.64,181,1.000,10.00,0.00,0.00,10.6,33.3,2,8.21,800,49,47.00,5.37,93,19.44,2.00,7.21,2085,-5,39.10,3,7.72,0.23,12.2,18,0.00,0
1399.574,-13.28,0.00,0.00,14.93,0.88,9.8,14.36,-7.04,0.57,off,14.62,181,1.000,10.00,0.00,0.00,10.6,33.3,2,8.13,800,49,47.50,5.83,93,19.37,2.06,7.48,2101,10,40.92,3,7.44,0.23,12.5,18,0.00,0
1399.751,-7.03,0.00,0.00,15.39,0.87,9.4,14.36,-6.82,0.59,off,14.59,181,1.000,10.00,0.00,0.00,10.6,33.3,2,8.25,800,49,47.00,5.84,93,20.48,2.04,7.52,2130,13,40.88,3,7.37,0.23,12.2,18,0.00,0
1399.929,-4.69,0.00,0.00,14.93,0.84,9.4,14.36,-6.91,0.58,off,14.58,181,1.000,10.00,0.00,0.00,10.1,33.3,2,7.20,800,49,47.00,5.92,93,20.71,2.00,7.37,2134,-3,40.73,3,7.77,0.23,11.4,19,0.00,0
1400.099,-7.03,0.00,0.00,14.13,0.85,9.8,14.36,-7.28,0.53,off,14.59,181,1.000,10.00,0.00,0.00,10.6,33.3,2,7.21,800,49,48.00,5.55,93,19.54,2.00,6.88,2156,3,38.77,3,8.05,0.23,11.8,19,0.00,0
1400.283,-9.38,0.00,0.00,14.13,0.86,9.4,14.36,-7.50,0.51,off,14.59,181,1.000,10.00,0.00,0.00,10.8,33.3,2,7.27,800,49,48.50,5.59,93,18.82,2.00,6.75,2199,6,38.69,3,8.18,0.23,11.8,19,0.00,0
1400.455,-8.59,0.00,0.00,14.59,0.86,9.4,14.36,-7.64,0.51,off,14.59,181,1.000,10.00,0.00,0.00,11.3,33.3,2,7.31,800,49,49.00,5.67,93,18.73,2.00,6.67,2205,-1,36.62,3,8.28,0.23,12.2,19,0.00,0
1400.631,-7.03,0.00,0.00,14.81,0.85,8.6,14.36,-7.76,0.50,off,14.58,181,1.000,10.00,0.00,0.00,12.0,33.3,2,7.37,800,49,49.00,5.66,93,18.65,1.98,6.56,2225,5,15.32,3,8.51,0.23,9.8,19,0.00,0
1400.814,-7.03,0.00,0.00,14.70,0.85,3.9,14.36,-8.24,0.45,off,14.59,181,1.000,10.00,0.00,0.00,12.2,33.3,2,7.37,800,49,49.00,4.26,93,17.33,1.72,5.34,2208,7,10.80,3,9.60,0.23,8.6,19,0.00,0
1400.982,-8.59,0.00,0.00,14.24,0.85,3.9,14.36,-9.34,0.35,off,14.66,181,1.000,10.00,0.00,0.00,16.7,33.3,2,7.45,800,49,49.00,4.29,93,13.48,1.74,4.64,2236,-10,9.48,3,10.29,0.23,8.6,19,0.00,0
1401.166,-10.94,0.00,0.00,14.13,0.85,3.9,14.36,-9.81,0.31,off,14.66,181,1.000,10.00,0.00,0.00,18.1,33.3,2,7.42,800,49,49.00,3.82,93,11.95,1.76,4.45,2240,4,8.10,3,10.56,0.23,8.2,19,0.00,0
1401.345,-10.16,0.00,0.00,14.47,0.85,4.3,14.36,-10.04,0.30,off,14.66,181,1.000,10.00,0.00,0.00,19.8,33.3,2,7.40,800,49,49.00,3.81,93,11.14,1.72,4.23,2230,-7,8.68,3,10.70,0.23,7.8,19,0.00,0
1401.514,-9.38,0.00,0.00,14.70,0.85,5.1,14.36,-10.15,0.29,off,14.64,181,1.000,10.00,0.00,0.00,20.7,33.3,2,7.37,800,49,49.00,3.76,93,10.66,1.72,4.18,2216,2,9.46,3,10.75,0.23,8.2,19,0.00,0
1401.699,-8.59,0.00,0.00,14.81,0.84,4.3,14.36,-10.16,0.29,off,14.63,181,1.000,10.00,0.00,0.00,20.5,33.3,2,7.38,800,49,49.00,3.78,93,10.64,1.74,4.20,2194,-10,8.47,3,10.73,0.23,8.2,19,0.00,0
1401.877,-7.81,0.00,0.00,14.93,0.84,4.3,14.36,-10.10,0.29,off,14.61,181,1.000,10.00,0.00,0.00,20.9,33.3,2,7.31,800,49,49.00,3.76,95,10.61,1.72,4.23,2214,5,8.98,3,10.70,0.23,7.8,19,0.00,0
1402.052,-6.25,0.00,0.00,14.81,0.84,4.7,14.36,-10.10,0.29,off,14.60,181,1.000,10.00,0.00,0.00,20.5,33.3,2,7.27,800,49,49.00,3.75,95,10.70,1.74,4.23,2179,-5,9.04,3,10.67,0.23,7.8,19,0.00,0
1402.224,-6.25,0.00,0.00,14.81,0.84,4.7,14.36,-10.12,0.29,off,14.59,183,1.000,10.00,0.00,0.00,20.2,33.3,2,7.31,800,49,49.00,3.74,95,10.42,1.74,4.23,2203,3,8.97,3,10.69,0.23,7.8,19,0.00,0
1402.408,-5.47,0.00,0.00,14.81,0.84,4.7,14.36,-10.10,0.29,off,14.59,183,1.000,10.00,0.00,0.00,20.5,33.3,2,7.24,800,49,49.00,3.73,95,10.48,1.74,4.23,2188,-2,9.04,3,10.70,0.23,7.8,19,0.00,0
1402.579,-5.47,0.00,0.00,14.70,0.84,4.3,14.36,-10.10,0.28,off,14.58,183,1.000,10.00,0.00,0.00,20.2,33.3,2,7.27,800,49,49.00,3.72,95,10.36,1.74,4.23,2177,6,8.37,3,10.69,0.23,7.8,19,0.00,0
1402.754,-4.69,0.00,0.00,14.70,0.84,3.9,14.36,-10.10,0.29,off,14.57,183,1.000,10.00,0.00,0.00,16.7,33.3,2,7.26,800,49,49.00,3.68,95,10.36,1.68,4.20,2172,-3,7.05,3,10.80,0.23,7.5,19,0.00,0
1402.931,-4.69,0.00,0.00,14.59,0.84,0.0,14.36,-10.22,0.27,off,14.58,183,1.000,10.00,0.00,0.00,21.9,33.3,2,7.22,800,49,49.00,3.68,95,10.00,1.68,4.06,2144,-5,5.73,3,10.87,0.23,7.1,19,0.00,0
1403.114,-5.47,0.00,0.00,14.36,0.84,0.0,14.36,-10.31,0.26,off,14.58,183,1.000,10.00,0.00,0.00,21.9,33.3,2,7.19,800,49,46.00,3.66,95,9.58,1.64,3.93,2143,2,4.41,3,10.99,0.23,6.3,19,0.00,0
1403.289,-8.59,0.00,0.00,13.90,0.84,0.0,14.36,-10.51,0.25,off,14.58,183,1.000,10.00,0.00,0.00,22.8,33.3,2,7.10,800,1334,43.50,3.16,95,9.04,1.56,3.73,2128,-8,3.09,3,11.19,0.23,5.9,19,0.00,0
1403.462,-12.50,0.00,0.00,13.55,0.84,0.0,14.36,-10.69,0.23,off,14.59,183,1.000,10.00,0.00,0.00,24.5,33.3,2,7.04,800,1285,41.00,3.11,95,8.21,1.54,3.58,2086,-2,1.77,3,11.38,0.23,5.5,18,0.00,0
1403.644,-14.84,0.00,0.00,13.55,0.84,0.0,14.36,-10.85,0.22,off,14.59,183,1.000,10.00,0.00,0.00,24.5,33.3,2,7.13,800,1328,38.50,0.00,95,7.97,1.52,3.42,2092,-14,0.45,3,11.54,0.23,5.5,18,0.00,0
1403.819,0.00,0.00,0.00,13.78,0.84,0.0,14.36,-10.95,0.22,off,14.59,183,1.000,10.00,0.00,0.00,25.4,33.3,2,6.85,800,1252,35.50,0.00,95,7.49,1.52,3.48,2060,11,0.00,3,11.44,0.23,5.1,18,0.00,0
1403.997,0.00,0.00,0.00,14.70,0.84,0.0,14.36,-10.85,0.23,off,14.58,181,1.000,10.00,0.00,0.00,26.8,33.3,2,6.90,800,1258,24.00,0.00,95,7.78,1.50,3.50,2018,0,0.00,3,11.43,0.23,5.1,17,0.00,0
1404.175,0.00,0.00,0.00,15.16,0.84,0.0,14.36,-10.80,0.23,off,14.57,181,1.000,10.00,0.00,0.00,26.1,33.3,2,6.79,800,1225,24.00,0.00,95,7.78,1.50,3.60,2011,2,0.00,3,11.33,0.23,5.1,17,0.00,0
1404.353,0.00,0.00,0.00,15.62,0.84,0.0,14.36,-10.67,0.25,off,14.56,181,1.000,10.00,0.00,0.00,26.6,33.3,2,6.68,800,1190,24.00,0.00,95,8.01,1.50,3.77,1980,-5,0.00,3,11.21,0.23,5.1,17,0.00,0
1404.524,0.00,0.00,0.00,17.34,0.84,0.0,14.36,-10.65,0.24,off,14.55,181,1.000,10.00,0.00,0.00,28.9,33.3,2,6.63,800,1161,24.00,0.00,95,8.01,1.48,3.67,1928,-8,0.00,3,11.26,0.23,5.1,17,0.00,0
1404.709,0.00,0.00,0.00,19.18,0.85,0.0,14.36,-10.52,0.26,off,14.56,181,1.000,10.00,0.00,0.00,29.9,33.3,2,6.51,800,1112,24.00,0.00,95,8.22,1.46,3.91,1880,-4,0.00,3,11.03,0.23,4.7,16,0.00,0
1404.880,0.00,0.00,0.00,20.44,0.85,0.0,14.36,-10.43,0.27,off,14.56,181,1.000,10.00,0.00,0.00,30.6,33.3,2,6.35,800,1048,24.00,0.00,95,8.37,1.46,3.94,1824,-8,0.00,3,10.98,0.23,4.7,16,0.00,0
1405.058,0.00,0.00,0.00,20.44,0.85,0.0,14.36,-10.39,0.28,off,14.56,181,1.000,10.00,0.00,0.00,29.9,33.3,2,6.23,800,985,24.00,0.00,95,8.32,1.46,3.93,1770,1,0.00,3,11.03,0.23,4.7,16,0.00,0
1405.238,0.00,0.00,0.00,20.44,0.83,0.0,14.36,-10.48,0.28,off,14.56,181,1.000,10.00,0.00,0.00,30.1,33.3,2,6.08,800,952,23.00,0.00,95,8.00,1.42,3.81,1715,-2,0.00,3,11.12,0.23,4.3,15,0.00,0
1405.418,0.00,0.00,0.00,20.44,0.71,0.0,14.36,-10.55,0.27,off,14.56,181,1.000,10.00,0.00,0.00,31.3,33.3,2,5.99,800,904,22.00,0.00,95,7.68,1.42,3.75,1678,-2,0.00,3,11.18,0.23,4.3,14,0.00,0
1405.589,0.00,0.00,0.00,20.44,0.05,0.0,14.36,-10.60,0.26,off,12.15,181,1.000,10.00,0.00,0.00,31.5,33.3,2,5.83,800,851,21.00,0.00,95,7.24,1.42,3.69,1636,0,0.00,3,11.24,0.23,4.3,14,0.00,0
1405.761,0.00,0.00,0.00,20.44,0.01,0.0,14.36,-10.67,0.26,off,12.16,181,1.000,10.00,0.00,0.00,31.5,33.3,2,5.78,800,801,20.50,0.00,95,7.01,1.40,3.67,1584,-7,0.00,3,11.27,0.23,4.3,14,0.00,0
